YEAR,MONTH,STATE_CODE,SECTOR_NAME,ENERGY SOURCE              (UNITS),CONSUMPTION,order1,order2
2013,12,US,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,778,833",,
2013,12,US,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"400,952",,
2013,12,US,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"56,124,706",,
2013,12,US,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),"6,427",,
2013,12,US,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"225,205",,
2013,12,US,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,159,722",,
2013,12,US,"Combined Heat and Power, Electric Power",Geothermal (Billion Btu),127,,
2013,12,US,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"76,145,108",,
2013,12,US,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),"2,778",,
2013,12,US,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"200,291",,
2013,12,US,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"25,388",,
2013,12,US,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"5,435,279",,
2013,12,US,"Combined Heat and Power, Commercial Pow",Other Gases (Billion Btu),0,,
2013,12,US,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"41,478",,
2013,12,UT,Total Electric Power Industry,Coal (Short Tons),"1,429,854",,
2013,12,UT,Total Electric Power Industry,Geothermal (Billion Btu),460,,
2013,12,UT,Total Electric Power Industry,Natural Gas (Mcf),"5,990,735",,
2013,12,UT,Total Electric Power Industry,Other Gases (Billion Btu),2,,
2013,12,UT,Total Electric Power Industry,Petroleum (Barrels),"2,224",,
2013,12,UT,"Electric Generators, Independent Power",Coal (Short Tons),"32,749",,
2013,12,UT,"Electric Generators, Independent Power",Geothermal (Billion Btu),215,,
2013,12,UT,"Electric Generators, Independent Power",Natural Gas (Mcf),"841,456",,
2013,12,UT,"Electric Generators, Independent Power",Petroleum (Barrels),119,,
2013,12,UT,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,397,105",,
2013,12,UT,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),245,,
2013,12,UT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,344,603",,
2013,12,UT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,010",,
2013,12,UT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0,,
2013,12,UT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"757,119",,
2013,12,UT,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),2,,
2013,12,UT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),95,,
2013,12,UT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,12,UT,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"47,557",,
2013,12,UT,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0,,
2013,12,VA,Total Electric Power Industry,Coal (Short Tons),"919,307",,
2013,12,VA,Total Electric Power Industry,Natural Gas (Mcf),"12,924,384",,
2013,12,VA,Total Electric Power Industry,Petroleum (Barrels),"16,308",,
2013,12,VA,"Electric Generators, Independent Power",Coal (Short Tons),"35,443",,
2013,12,VA,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,583,000",,
2013,12,VA,"Electric Generators, Independent Power",Petroleum (Barrels),"4,878",,
2013,12,VA,"Electric Generators, Electric Utilities",Coal (Short Tons),"866,838",,
2013,12,VA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"6,644,817",,
2013,12,VA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"10,495",,
2013,12,VA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"8,800",,
2013,12,VA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"143,157",,
2013,12,VA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),866,,
2013,12,VA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"8,226",,
2013,12,VA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"553,410",,
2013,12,VA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),2,,
2013,12,VA,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0,,
2013,12,VA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),67,,
2013,12,VT,Total Electric Power Industry,Natural Gas (Mcf),"4,453",,
2013,12,VT,Total Electric Power Industry,Petroleum (Barrels),"4,079",,
2013,12,VT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,453",,
2013,12,VT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,079",,
2013,12,VT,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"3,000",,
2013,12,WA,Total Electric Power Industry,Coal (Short Tons),"558,090",,
2013,12,WA,Total Electric Power Industry,Natural Gas (Mcf),"10,021,134",,
2013,12,WA,Total Electric Power Industry,Other Gases (Billion Btu),246,,
2013,12,WA,Total Electric Power Industry,Petroleum (Barrels),"2,990",,
2013,12,WA,"Electric Generators, Independent Power",Coal (Short Tons),"556,726",,
2013,12,WA,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,206,902",,
2013,12,WA,"Electric Generators, Independent Power",Petroleum (Barrels),768,,
2013,12,WA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"8,387,227",,
2013,12,WA,"Electric Generators, Electric Utilities",Petroleum (Barrels),399,,
2013,12,WA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"1,364",,
2013,12,WA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"34,166",,
2013,12,WA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"1,803",,
2013,12,WA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"387,081",,
2013,12,WA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),246,,
2013,12,WA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,12,WA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"5,758",,
2013,12,WA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),20,,
2013,12,WI,Total Electric Power Industry,Coal (Short Tons),"2,376,802",,
2013,12,WI,Total Electric Power Industry,Natural Gas (Mcf),"4,424,500",,
2013,12,WI,Total Electric Power Industry,Petroleum (Barrels),"47,379",,
2013,12,WI,"Electric Generators, Independent Power",Coal (Short Tons),0,,
2013,12,WI,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,326,601",,
2013,12,WI,"Electric Generators, Independent Power",Petroleum (Barrels),121,,
2013,12,WI,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,359,743",,
2013,12,WI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,492,188",,
2013,12,WI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"29,939",,
2013,12,WI,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"16,961",,
2013,12,WI,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"82,042",,
2013,12,WI,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"17,308",,
2013,12,WI,"Combined Heat and Power, Electric Power",Coal (Short Tons),0,,
2013,12,WI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"481,073",,
2013,12,WI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,12,WI,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),98,,
2013,12,WI,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"42,596",,
2013,12,WI,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),11,,
2013,12,WV,Total Electric Power Industry,Coal (Short Tons),"2,640,805",,
2013,12,WV,Total Electric Power Industry,Natural Gas (Mcf),"140,676",,
2013,12,WV,Total Electric Power Industry,Other Gases (Billion Btu),17,,
2013,12,WV,Total Electric Power Industry,Petroleum (Barrels),"27,763",,
2013,12,WV,"Electric Generators, Independent Power",Coal (Short Tons),"838,761",,
2013,12,WV,"Electric Generators, Independent Power",Natural Gas (Mcf),"104,020",,
2013,12,WV,"Electric Generators, Independent Power",Petroleum (Barrels),"2,541",,
2013,12,WV,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,760,919",,
2013,12,WV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"31,718",,
2013,12,WV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"25,222",,
2013,12,WV,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"21,801",,
2013,12,WV,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"4,862",,
2013,12,WV,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),17,,
2013,12,WV,"Combined Heat and Power, Electric Power",Coal (Short Tons),"19,324",,
2013,12,WV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),76,,
2013,12,WY,Total Electric Power Industry,Coal (Short Tons),"2,453,146",,
2013,12,WY,Total Electric Power Industry,Natural Gas (Mcf),"354,402",,
2013,12,WY,Total Electric Power Industry,Other Gases (Billion Btu),188,,
2013,12,WY,Total Electric Power Industry,Petroleum (Barrels),"7,070",,
2013,12,WY,"Electric Generators, Independent Power",Coal (Short Tons),"39,939",,
2013,12,WY,"Electric Generators, Independent Power",Natural Gas (Mcf),"22,969",,
2013,12,WY,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,395,303",,
2013,12,WY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"49,248",,
2013,12,WY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,724",,
2013,12,WY,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"17,904",,
2013,12,WY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"282,185",,
2013,12,WY,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),188,,
2013,12,WY,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),346,,
2014,1,AK,Total Electric Power Industry,Coal (Short Tons),"43,973",,
2014,1,AK,Total Electric Power Industry,Natural Gas (Mcf),"3,304,285",,
2014,1,AK,Total Electric Power Industry,Other Gases (Billion Btu),3,,
2014,1,AK,Total Electric Power Industry,Petroleum (Barrels),"109,680",,
2014,1,AK,"Electric Generators, Electric Utilities",Coal (Short Tons),"16,479",,
2014,1,AK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,248,255",,
2014,1,AK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"106,367",,
2014,1,AK,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"54,070",,
2014,1,AK,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),3,,
2014,1,AK,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"2,468",,
2014,1,AK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"18,281",,
2014,1,AK,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"9,213",,
2014,1,AK,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,960",,
2014,1,AK,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),845,,
2014,1,AL,Total Electric Power Industry,Coal (Short Tons),"2,243,356",,
2014,1,AL,Total Electric Power Industry,Natural Gas (Mcf),"32,128,715",,
2014,1,AL,Total Electric Power Industry,Other Gases (Billion Btu),416,,
2014,1,AL,Total Electric Power Industry,Petroleum (Barrels),"83,391",,
2014,1,AL,"Electric Generators, Independent Power",Natural Gas (Mcf),"17,282,030",,
2014,1,AL,"Electric Generators, Independent Power",Petroleum (Barrels),"21,696",,
2014,1,AL,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,236,688",,
2014,1,AL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"10,601,048",,
2014,1,AL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"46,563",,
2014,1,AL,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"6,668",,
2014,1,AL,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"847,499",,
2014,1,AL,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),416,,
2014,1,AL,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"15,132",,
2014,1,AL,"Combined Heat and Power, Electric Power",Coal (Short Tons),0,,
2014,1,AL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,398,138",,
2014,1,AR,Total Electric Power Industry,Coal (Short Tons),"1,781,060",,
2014,1,AR,Total Electric Power Industry,Natural Gas (Mcf),"7,183,373",,
2014,1,AR,Total Electric Power Industry,Petroleum (Barrels),"3,590",,
2014,1,AR,"Electric Generators, Independent Power",Coal (Short Tons),"266,467",,
2014,1,AR,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,754,597",,
2014,1,AR,"Electric Generators, Independent Power",Petroleum (Barrels),843,,
2014,1,AR,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,513,064",,
2014,1,AR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"838,789",,
2014,1,AR,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,950",,
2014,1,AR,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"1,529",,
2014,1,AR,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"193,152",,
2014,1,AR,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),797,,
2014,1,AR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"396,114",,
2014,1,AR,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),721,,
2014,1,AZ,Total Electric Power Industry,Coal (Short Tons),"2,089,041",,
2014,1,AZ,Total Electric Power Industry,Natural Gas (Mcf),"10,562,904",,
2014,1,AZ,Total Electric Power Industry,Petroleum (Barrels),"6,355",,
2014,1,AZ,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,891,455",,
2014,1,AZ,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,089,041",,
2014,1,AZ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,562,455",,
2014,1,AZ,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,346",,
2014,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"10,183",,
2014,1,AZ,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"98,811",,
2014,1,AZ,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),9,,
2014,1,CA,Total Electric Power Industry,Coal (Short Tons),"9,850",,
2014,1,CA,Total Electric Power Industry,Geothermal (Billion Btu),"9,854",,
2014,1,CA,Total Electric Power Industry,Natural Gas (Mcf),"72,985,336",,
2014,1,CA,Total Electric Power Industry,Other Gases (Billion Btu),653,,
2014,1,CA,Total Electric Power Industry,Petroleum (Barrels),"14,231",,
2014,1,CA,"Electric Generators, Independent Power",Geothermal (Billion Btu),"9,041",,
2014,1,CA,"Electric Generators, Independent Power",Natural Gas (Mcf),"35,739,175",,
2014,1,CA,"Electric Generators, Independent Power",Petroleum (Barrels),"6,911",,
2014,1,CA,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),689,,
2014,1,CA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"20,114,477",,
2014,1,CA,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),0,,
2014,1,CA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,083",,
2014,1,CA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,112",,
2014,1,CA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"6,562,354",,
2014,1,CA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),653,,
2014,1,CA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),224,,
2014,1,CA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"4,738",,
2014,1,CA,"Combined Heat and Power, Electric Power",Geothermal (Billion Btu),124,,
2014,1,CA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"9,313,543",,
2014,1,CA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"2,855",,
2014,1,CA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,255,787",,
2014,1,CA,"Combined Heat and Power, Commercial Pow",Other Gases (Billion Btu),0,,
2014,1,CA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),158,,
2014,1,CO,Total Electric Power Industry,Coal (Short Tons),"1,748,316",,
2014,1,CO,Total Electric Power Industry,Natural Gas (Mcf),"6,277,098",,
2014,1,CO,Total Electric Power Industry,Petroleum (Barrels),"2,194",,
2014,1,CO,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,320,567",,
2014,1,CO,"Electric Generators, Independent Power",Petroleum (Barrels),0,,
2014,1,CO,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,745,835",,
2014,1,CO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,885,440",,
2014,1,CO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,193",,
2014,1,CO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),167,,
2014,1,CO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"12,650",,
2014,1,CO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),1,,
2014,1,CO,"Combined Heat and Power, Electric Power",Coal (Short Tons),"2,314",,
2014,1,CO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"39,215",,
2014,1,CO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2014,1,CO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"19,226",,
2014,1,CO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0,,
2014,1,CT,Total Electric Power Industry,Coal (Short Tons),"100,065",,
2014,1,CT,Total Electric Power Industry,Natural Gas (Mcf),"6,440,729",,
2014,1,CT,Total Electric Power Industry,Petroleum (Barrels),"517,527",,
2014,1,CT,"Electric Generators, Independent Power",Coal (Short Tons),"100,065",,
2014,1,CT,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,853,813",,
2014,1,CT,"Electric Generators, Independent Power",Petroleum (Barrels),"508,255",,
2014,1,CT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"32,293",,
2014,1,CT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,264",,
2014,1,CT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"207,162",,
2014,1,CT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"7,885",,
2014,1,CT,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"49,302",,
2014,1,CT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),102,,
2014,1,CT,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"298,159",,
