YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2012,3,IL,"Electric Generators, Independent Power",Petroleum (Barrels),"6,491"
2012,3,IL,"Electric Generators, Electric Utilities",Coal (Short Tons),"514,884"
2012,3,IL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"636,150"
2012,3,IL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,818"
2012,3,IL,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"53,547"
2012,3,IL,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"182,038"
2012,3,IL,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),264
2012,3,IL,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),16
2012,3,IL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"316,449"
2012,3,IL,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2012,3,IL,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,3,IL,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,875"
2012,3,IL,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"639,799"
2012,3,IL,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),5
2012,3,IN,Total Electric Power Industry,Coal (Short Tons),"3,222,088"
2012,3,IN,Total Electric Power Industry,Natural Gas (Mcf),"11,137,236"
2012,3,IN,Total Electric Power Industry,Other Gases (Billion Btu),"1,838"
2012,3,IN,Total Electric Power Industry,Petroleum (Barrels),"18,983"
2012,3,IN,"Electric Generators, Independent Power",Coal (Short Tons),"104,895"
2012,3,IN,"Electric Generators, Independent Power",Natural Gas (Mcf),"175,924"
2012,3,IN,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,898,273"
2012,3,IN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"8,242,410"
2012,3,IN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"18,234"
2012,3,IN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),974
2012,3,IN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"280,326"
2012,3,IN,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),"1,838"
2012,3,IN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),706
2012,3,IN,"Combined Heat and Power, Electric Power",Coal (Short Tons),"214,864"
2012,3,IN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,415,573"
2012,3,IN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,3,IN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"3,082"
2012,3,IN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"23,003"
2012,3,IN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),43
2012,3,KS,Total Electric Power Industry,Coal (Short Tons),"1,164,733"
2012,3,KS,Total Electric Power Industry,Natural Gas (Mcf),"1,962,358"
2012,3,KS,Total Electric Power Industry,Petroleum (Barrels),"3,421"
2012,3,KS,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,164,733"
2012,3,KS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,917,741"
2012,3,KS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"3,421"
2012,3,KS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"44,617"
2012,3,KY,Total Electric Power Industry,Coal (Short Tons),"2,885,649"
2012,3,KY,Total Electric Power Industry,Natural Gas (Mcf),"2,301,278"
2012,3,KY,Total Electric Power Industry,Petroleum (Barrels),"198,494"
2012,3,KY,"Electric Generators, Independent Power",Natural Gas (Mcf),"145,274"
2012,3,KY,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,885,649"
2012,3,KY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,021,663"
2012,3,KY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"198,494"
2012,3,KY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"134,341"
2012,3,LA,Total Electric Power Industry,Coal (Short Tons),"817,085"
2012,3,LA,Total Electric Power Industry,Natural Gas (Mcf),"35,714,662"
2012,3,LA,Total Electric Power Industry,Other Gases (Billion Btu),563
2012,3,LA,Total Electric Power Industry,Petroleum (Barrels),"390,206"
2012,3,LA,"Electric Generators, Independent Power",Coal (Short Tons),"409,097"
2012,3,LA,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,026,314"
2012,3,LA,"Electric Generators, Independent Power",Petroleum (Barrels),"1,092"
2012,3,LA,"Electric Generators, Electric Utilities",Coal (Short Tons),"407,920"
2012,3,LA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"14,844,523"
2012,3,LA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"340,117"
2012,3,LA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),68
2012,3,LA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"13,102,385"
2012,3,LA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),446
2012,3,LA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"48,997"
2012,3,LA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,722,464"
2012,3,LA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),118
2012,3,LA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,3,LA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"18,976"
2012,3,MA,Total Electric Power Industry,Coal (Short Tons),"24,530"
2012,3,MA,Total Electric Power Industry,Natural Gas (Mcf),"13,372,256"
2012,3,MA,Total Electric Power Industry,Petroleum (Barrels),"12,781"
2012,3,MA,"Electric Generators, Independent Power",Coal (Short Tons),"24,410"
2012,3,MA,"Electric Generators, Independent Power",Natural Gas (Mcf),"10,940,784"
2012,3,MA,"Electric Generators, Independent Power",Petroleum (Barrels),"5,942"
2012,3,MA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"53,288"
2012,3,MA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,310"
2012,3,MA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),120
2012,3,MA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"87,060"
2012,3,MA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"1,265"
2012,3,MA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,933,814"
2012,3,MA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),101
2012,3,MA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"357,310"
2012,3,MA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"1,163"
2012,3,MD,Total Electric Power Industry,Coal (Short Tons),"321,676"
2012,3,MD,Total Electric Power Industry,Natural Gas (Mcf),"3,561,248"
2012,3,MD,Total Electric Power Industry,Other Gases (Billion Btu),350
2012,3,MD,Total Electric Power Industry,Petroleum (Barrels),"42,334"
2012,3,MD,"Electric Generators, Independent Power",Coal (Short Tons),"252,640"
2012,3,MD,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,175,047"
2012,3,MD,"Electric Generators, Independent Power",Petroleum (Barrels),"25,131"
2012,3,MD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
2012,3,MD,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,949"
2012,3,MD,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,696"
2012,3,MD,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"108,106"
2012,3,MD,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),350
2012,3,MD,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"5,113"
2012,3,MD,"Combined Heat and Power, Electric Power",Coal (Short Tons),"64,161"
2012,3,MD,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"138,363"
2012,3,MD,"Combined Heat and Power, Electric Power",Petroleum (Barrels),71
2012,3,MD,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"2,179"
2012,3,MD,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"139,732"
2012,3,MD,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"10,070"
2012,3,ME,Total Electric Power Industry,Coal (Short Tons),786
2012,3,ME,Total Electric Power Industry,Natural Gas (Mcf),"3,718,156"
2012,3,ME,Total Electric Power Industry,Petroleum (Barrels),"7,837"
2012,3,ME,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,271,955"
2012,3,ME,"Electric Generators, Independent Power",Petroleum (Barrels),"6,366"
2012,3,ME,"Electric Generators, Electric Utilities",Petroleum (Barrels),9
2012,3,ME,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),450
2012,3,ME,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,420,841"
2012,3,ME,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),694
2012,3,ME,"Combined Heat and Power, Electric Power",Coal (Short Tons),336
2012,3,ME,"Combined Heat and Power, Electric Power",Petroleum (Barrels),156
2012,3,ME,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"25,360"
2012,3,ME,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),612
2012,3,MI,Total Electric Power Industry,Coal (Short Tons),"2,168,974"
2012,3,MI,Total Electric Power Industry,Natural Gas (Mcf),"14,899,501"
2012,3,MI,Total Electric Power Industry,Other Gases (Billion Btu),151
2012,3,MI,Total Electric Power Industry,Petroleum (Barrels),"38,256"
2012,3,MI,"Electric Generators, Independent Power",Coal (Short Tons),0
2012,3,MI,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,677,093"
2012,3,MI,"Electric Generators, Independent Power",Other Gases (Billion Btu),0
2012,3,MI,"Electric Generators, Independent Power",Petroleum (Barrels),0
2012,3,MI,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,141,047"
2012,3,MI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,414,484"
2012,3,MI,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),.
2012,3,MI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"14,180"
2012,3,MI,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"7,714"
2012,3,MI,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"659,420"
2012,3,MI,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"8,418"
2012,3,MI,"Combined Heat and Power, Electric Power",Coal (Short Tons),"18,055"
2012,3,MI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"6,908,357"
2012,3,MI,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),151
2012,3,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"15,170"
2012,3,MI,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"2,158"
2012,3,MI,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"240,147"
2012,3,MI,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),488
2012,3,MN,Total Electric Power Industry,Coal (Short Tons),"916,301"
2012,3,MN,Total Electric Power Industry,Natural Gas (Mcf),"3,948,250"
2012,3,MN,Total Electric Power Industry,Petroleum (Barrels),"1,422"
2012,3,MN,"Electric Generators, Independent Power",Natural Gas (Mcf),"38,150"
2012,3,MN,"Electric Generators, Independent Power",Petroleum (Barrels),18
2012,3,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"888,153"
2012,3,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,554,830"
2012,3,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,323"
2012,3,MN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"28,148"
2012,3,MN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"22,298"
2012,3,MN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),43
2012,3,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"188,091"
2012,3,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,3,MN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0
2012,3,MN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"144,881"
2012,3,MN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),38
2012,3,MO,Total Electric Power Industry,Coal (Short Tons),"3,208,217"
2012,3,MO,Total Electric Power Industry,Natural Gas (Mcf),"2,964,019"
2012,3,MO,Total Electric Power Industry,Petroleum (Barrels),"9,551"
2012,3,MO,"Electric Generators, Independent Power",Natural Gas (Mcf),"885,678"
2012,3,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,204,286"
2012,3,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,950,728"
2012,3,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"9,545"
2012,3,MO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,488"
2012,3,MO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),546
2012,3,MO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,3,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,3,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"17,651"
2012,3,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,3,MO,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,443"
2012,3,MO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"109,416"
2012,3,MO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),6
2012,3,MS,Total Electric Power Industry,Coal (Short Tons),"318,299"
2012,3,MS,Total Electric Power Industry,Natural Gas (Mcf),"25,219,716"
2012,3,MS,Total Electric Power Industry,Petroleum (Barrels),"2,183"
2012,3,MS,"Electric Generators, Independent Power",Coal (Short Tons),"90,472"
2012,3,MS,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,420,908"
2012,3,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"227,827"
2012,3,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"20,675,133"
2012,3,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,945"
2012,3,MS,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,3,MS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,115,320"
2012,3,MS,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),238
2012,3,MS,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"8,355"
2012,3,MT,Total Electric Power Industry,Coal (Short Tons),"663,147"
2012,3,MT,Total Electric Power Industry,Natural Gas (Mcf),"383,639"
2012,3,MT,Total Electric Power Industry,Other Gases (Billion Btu),0
2012,3,MT,Total Electric Power Industry,Petroleum (Barrels),"81,169"
2012,3,MT,"Electric Generators, Independent Power",Coal (Short Tons),"637,992"
2012,3,MT,"Electric Generators, Independent Power",Natural Gas (Mcf),"15,518"
2012,3,MT,"Electric Generators, Independent Power",Petroleum (Barrels),951
2012,3,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"24,607"
2012,3,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"368,121"
2012,3,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),15
2012,3,MT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),548
