YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2010,3,MA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"9,968,834"
2010,3,MA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),853
2010,3,MA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,149,429"
2010,3,MA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2010,3,MA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"4,829"
2010,3,MA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"355,956"
2010,3,MA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),500
2010,3,MA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),52
2010,3,MA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"72,039"
2010,3,MD,Total Electric Power Industry,Coal (Short Tons),"780,192"
2010,3,MD,Total Electric Power Industry,Petroleum (Barrels),"16,311"
2010,3,MD,Total Electric Power Industry,Natural Gas (Mcf),"606,840"
2010,3,MD,Total Electric Power Industry,Other Gases (Billion BTU),507
2010,3,MD,"Electric Generators, Electric Utilities",Petroleum (Barrels),248
2010,3,MD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
2010,3,MD,"Electric Generators, Independent Power Producers",Coal (Short Tons),"715,219"
2010,3,MD,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"15,729"
2010,3,MD,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"450,759"
2010,3,MD,"Combined Heat and Power, Electric Power",Coal (Short Tons),"60,717"
2010,3,MD,"Combined Heat and Power, Electric Power",Petroleum (Barrels),36
2010,3,MD,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"130,203"
2010,3,MD,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),507
2010,3,MD,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2010,3,MD,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),13
2010,3,MD,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),1
2010,3,MD,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"4,256"
2010,3,MD,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),285
2010,3,MD,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"25,877"
2010,3,ME,Total Electric Power Industry,Coal (Short Tons),"2,008"
2010,3,ME,Total Electric Power Industry,Petroleum (Barrels),"13,811"
2010,3,ME,Total Electric Power Industry,Natural Gas (Mcf),"3,292,745"
2010,3,ME,"Electric Generators, Electric Utilities",Petroleum (Barrels),97
2010,3,ME,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"6,911"
2010,3,ME,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,825,147"
2010,3,ME,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,436"
2010,3,ME,"Combined Heat and Power, Electric Power",Petroleum (Barrels),270
2010,3,ME,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),733
2010,3,ME,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),483
2010,3,ME,"Combined Heat and Power, Industrial Power",Coal (Short Tons),572
2010,3,ME,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"5,800"
2010,3,ME,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,467,115"
2010,3,MI,Total Electric Power Industry,Coal (Short Tons),"2,880,725"
2010,3,MI,Total Electric Power Industry,Petroleum (Barrels),"62,902"
2010,3,MI,Total Electric Power Industry,Natural Gas (Mcf),"3,613,866"
2010,3,MI,Total Electric Power Industry,Other Gases (Billion BTU),104
2010,3,MI,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,850,109"
2010,3,MI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"33,266"
2010,3,MI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"602,471"
2010,3,MI,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),0
2010,3,MI,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2010,3,MI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2010,3,MI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"434,948"
2010,3,MI,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
2010,3,MI,"Combined Heat and Power, Electric Power",Coal (Short Tons),"18,073"
2010,3,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"15,235"
2010,3,MI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,519,023"
2010,3,MI,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),104
2010,3,MI,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"5,665"
2010,3,MI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),933
2010,3,MI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"8,239"
2010,3,MI,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,878"
2010,3,MI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"13,468"
2010,3,MI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"49,185"
2010,3,MN,Total Electric Power Industry,Coal (Short Tons),"1,335,903"
2010,3,MN,Total Electric Power Industry,Petroleum (Barrels),"1,905"
2010,3,MN,Total Electric Power Industry,Natural Gas (Mcf),"1,119,150"
2010,3,MN,Total Electric Power Industry,Other Gases (Billion BTU),0
2010,3,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,289,196"
2010,3,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,777"
2010,3,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"995,175"
2010,3,MN,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),0
2010,3,MN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),5
2010,3,MN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),326
2010,3,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2010,3,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"71,611"
2010,3,MN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),70
2010,3,MN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"26,838"
2010,3,MN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"46,707"
2010,3,MN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),53
2010,3,MN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"25,200"
2010,3,MO,Total Electric Power Industry,Coal (Short Tons),"3,444,702"
2010,3,MO,Total Electric Power Industry,Petroleum (Barrels),"12,540"
2010,3,MO,Total Electric Power Industry,Natural Gas (Mcf),"1,144,860"
2010,3,MO,Total Electric Power Industry,Other Gases (Billion BTU),8
2010,3,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,438,257"
2010,3,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"12,482"
2010,3,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,132,919"
2010,3,MO,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),8
2010,3,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,206"
2010,3,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"6,780"
2010,3,MO,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"2,505"
2010,3,MO,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),6
2010,3,MO,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"2,672"
2010,3,MO,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"3,940"
2010,3,MO,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),52
2010,3,MO,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,283"
2010,3,MS,Total Electric Power Industry,Coal (Short Tons),"548,189"
2010,3,MS,Total Electric Power Industry,Petroleum (Barrels),"1,644"
2010,3,MS,Total Electric Power Industry,Natural Gas (Mcf),"15,044,935"
2010,3,MS,Total Electric Power Industry,Other Gases (Billion BTU),0
2010,3,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"229,824"
2010,3,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,476"
2010,3,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"11,732,214"
2010,3,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),"318,365"
2010,3,MS,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2010,3,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,171,899"
2010,3,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"7,251"
2010,3,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2010,3,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),168
2010,3,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"133,571"
2010,3,MS,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),0
2010,3,MT,Total Electric Power Industry,Coal (Short Tons),"1,102,318"
2010,3,MT,Total Electric Power Industry,Petroleum (Barrels),"82,832"
2010,3,MT,Total Electric Power Industry,Natural Gas (Mcf),"4,097"
2010,3,MT,Total Electric Power Industry,Other Gases (Billion BTU),4
2010,3,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"28,051"
2010,3,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),58
2010,3,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,123"
2010,3,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),"1,074,267"
2010,3,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"1,525"
2010,3,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,432"
2010,3,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"81,249"
2010,3,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),0
2010,3,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2010,3,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,542"
2010,3,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),4
2010,3,NC,Total Electric Power Industry,Coal (Short Tons),"2,159,915"
2010,3,NC,Total Electric Power Industry,Petroleum (Barrels),"24,441"
2010,3,NC,Total Electric Power Industry,Natural Gas (Mcf),"2,566,003"
2010,3,NC,Total Electric Power Industry,Other Gases (Billion BTU),0
2010,3,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,089,878"
2010,3,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"18,850"
2010,3,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,192,091"
2010,3,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),126
2010,3,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"363,139"
2010,3,NC,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
2010,3,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"62,927"
2010,3,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),385
2010,3,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),555
2010,3,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),6
2010,3,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),102
2010,3,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"6,555"
2010,3,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"5,074"
2010,3,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"10,671"
2010,3,ND,Total Electric Power Industry,Coal (Short Tons),"2,076,998"
2010,3,ND,Total Electric Power Industry,Petroleum (Barrels),"5,878"
2010,3,ND,Total Electric Power Industry,Natural Gas (Mcf),"2,066"
2010,3,ND,Total Electric Power Industry,Other Gases (Billion BTU),18
2010,3,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,067,013"
2010,3,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"5,677"
2010,3,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),38
2010,3,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),6
2010,3,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"9,985"
2010,3,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),195
2010,3,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"2,028"
2010,3,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),18
2010,3,NE,Total Electric Power Industry,Coal (Short Tons),"1,260,271"
2010,3,NE,Total Electric Power Industry,Petroleum (Barrels),"1,096"
2010,3,NE,Total Electric Power Industry,Natural Gas (Mcf),"128,036"
2010,3,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,259,103"
2010,3,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,096"
2010,3,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"127,983"
2010,3,NE,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),21
2010,3,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),32
2010,3,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"1,168"
2010,3,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2010,3,NH,Total Electric Power Industry,Coal (Short Tons),"128,069"
2010,3,NH,Total Electric Power Industry,Petroleum (Barrels),"2,136"
2010,3,NH,Total Electric Power Industry,Natural Gas (Mcf),"1,539,199"
2010,3,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"128,069"
2010,3,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,835"
2010,3,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"69,481"
2010,3,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),67
2010,3,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,464,977"
2010,3,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),229
2010,3,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),5
2010,3,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"4,741"
2010,3,NJ,Total Electric Power Industry,Coal (Short Tons),"150,561"
2010,3,NJ,Total Electric Power Industry,Petroleum (Barrels),"8,663"
2010,3,NJ,Total Electric Power Industry,Natural Gas (Mcf),"10,349,655"
2010,3,NJ,Total Electric Power Industry,Other Gases (Billion BTU),127
2010,3,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2010,3,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),165
2010,3,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),"83,995"
2010,3,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"4,124"
2010,3,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"6,891,467"
2010,3,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"66,566"
2010,3,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"4,363"
2010,3,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,058,219"
2010,3,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),3
2010,3,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"35,258"
2010,3,NJ,"Combined Heat and Power, Commercial Power",Other Gases (Billion BTU),1
2010,3,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),8
2010,3,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"364,711"
2010,3,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),126
2010,3,NM,Total Electric Power Industry,Coal (Short Tons),"928,678"
2010,3,NM,Total Electric Power Industry,Petroleum (Barrels),"9,020"
2010,3,NM,Total Electric Power Industry,Natural Gas (Mcf),"5,664,535"
2010,3,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"928,678"
2010,3,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"9,015"
2010,3,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,436,973"
2010,3,NM,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2010,3,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,977,281"
2010,3,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"179,364"
2010,3,NM,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),3
2010,3,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"70,649"
2010,3,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),2
2010,3,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),268
2010,3,NV,Total Electric Power Industry,Coal (Short Tons),"269,768"
2010,3,NV,Total Electric Power Industry,Petroleum (Barrels),942
2010,3,NV,Total Electric Power Industry,Natural Gas (Mcf),"13,934,011"
2010,3,NV,Total Electric Power Industry,Other Gases (Billion BTU),2
2010,3,NV,Total Electric Power Industry,Geothermal (Billion BTU),"1,773"
2010,3,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"187,871"
2010,3,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),655
2010,3,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"8,211,829"
2010,3,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),"81,897"
2010,3,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),287
2010,3,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"4,700,043"
2010,3,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion BTU),"1,773"
2010,3,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2010,3,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"831,611"
2010,3,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),2
2010,3,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"48,196"
